Tussenstand_prediction,id,text
N,309056122348793856,@Mennooooooo 27 april: http://t.co/AMDMjzGG2q
N,309212875749216256,Osse studente werkt mee aan wereldberoemde Batavierenrace: De befaamde Batavierenrace voor studenten... http://t.co/phO7ayEqo0 #Enschede
N,309342453582929921,Team Buitengewoon NOP gaat de Batavierenrace lopen 26/27/28 april voor Leergeld NOP. Sponsoren jullie hen ook? #allekinderenmogenmeedoen
N,309555057093906432,rt @MarieJoseJacobs Team Buitengewoon NOP gaat de Batavierenrace lopen 26/27/28 april voor Leergeld NOP. ... http://t.co/gOlLeT9xEg
N,309588828874764288,@Arjen_Cuijpers Goed bezig! Ga dadelijk ook even hardlopen. BTW doe dit jaar ook mee aan de @Batavierenrace
N,309591160404443136,Stoer dat @carlocuijpers mee gaat doen aan de @batavierenrace Ambitieuze run! LEUK
N,309614291135393793,Meer mensen interesse om mee te doen met de @Batavierenrace ? #dtv
N,309661113396645891,"Hard, eerste keer van me leven buiten hardlopen, 13km/u gemiddeld, 6,9km. Kom maar op! #batavierenrace http://t.co/84t0UvdInY"
N,309757666312474624,Dat was een geweldige borreltocht. Op naar de  volgende prozac activiteit : de batavierenrace
N,310506287962132480,@bums Ha weet je nog: batavierenrace? Jij in rode trainingsbroek? Of was het vatenbierrace? Het gaat je weer lukken!
N,310798035963768833,Wij zoeken lopers voor batavierenrace
N,310853574282326016,#event Batavierenrace: 26 April 13 - 17:00 http://t.co/cZIH2SnhKi
N,311128191739768834,Dit jaar doet de FMF mee aan de Batavierenrace! Check de evenementpagina voor meer informatie en ga mee.... http://t.co/LPCgpak2ur
N,311460228946358272,Er zijn nog enkele plekken vrij voor de Batavierenrace. Wil je nog mee? Mail dan naar sport@mfvr.nl
N,311542488127139841,"@LeonHolSchipper, waar hebben jullie zoal hulp bij nodig @Batavierenrace ?"
N,312144301612232705,RT@ De @Batavierenrace #stadvannu is op zoek naar jou! Vele functies staan klaar om ingevuld te worden:https:/... http://t.co/w4nXYhv0Rj
N,312206646636072960,RT @enschede: De @Batavierenrace #stadvannu is op zoek naar jou! Vele functies staan klaar om ingevuld te worden:https://t.co/goLCzEeuFA
N,312208253276794882,Dus. Als echte VSPA'er meedoen aan de Batavierenrace. Ik ben een undercover bal.
N,312214378059534336,"Lekker sporten, over een tijdje fit voor de batavierenrace! #kfitness"
N,312290638488039425,@Tbuitink is de hele binnenstad afgesloten op 27 april? #batavierenrace #koningsdag WA wil graag met koets door de stad.. @B_Visschedijk
N,312497008009175041,"Op 27 april vindt de Batavierenrace plaats, er zijn nog een aantal etappes wat gevuld moet worden. Zie jullie mail... http://t.co/NAMActl4VD"
N,312504567222902784,Jullie team nog niet compleet? Ga dan op zoek naar lopers! https://t.co/IEuW2NxPoQ  #Batavierenrace @UTwente @RUNijmegen
N,312505551995154432,RT @Batavierenrace: Jullie team nog niet compleet? Ga dan op zoek naar lopers! https://t.co/zBfUjc5ATg  #Batavierenrace
N,312510921048219648,"RT @hightechhitters: Op 27 april vindt de Batavierenrace plaats, er zijn nog een aantal etappes wat gevuld moet worden. Zie jullie mail. ..."
N,312589915638616066,"Heb jij zin in hardlopen?  Doe dan mee met de batavierenrace! Tri movere doet mee, mail naar info@trimovere.nl"
N,312590606264320000,"RT @TriMovere: Heb jij zin in hardlopen?  Doe dan mee met de batavierenrace! Tri movere doet mee, mail naar info@trimovere.nl"
N,312605046237970432,"RT @TriMovere: Heb jij zin in hardlopen?  Doe dan mee met de batavierenrace! Tri movere doet mee, mail naar info@trimovere.nl"
N,312687565931155456,Wij wensen nu al het hele team veel succes met de voorbereidingen richting Batavierenrace 2013! http://t.co/ZPHoEwfwUu
N,312866005221261313,Dit jaar ga ik weer meedoen aan de #Batavierenrace! Dit keer waarschijnlijk 6km  in de ochtendploeg! Lekker rennen en een goed feestje!
N,313284586794786817,ik heb meegemaakt bij de Batavierenrace dat de race werd geneutraliseerd. Dat werkte dus wl. Door studenten. geen proforganisatie
N,313371535081615360,Team S.N.O.T. heeft afgelopen zaterdag weer zijn titel verdedigd op de Geuzenloop. Wij zijn klaar voor de Batavierenrace!
N,313670929563656192,Maak jij de Batavierenrace tot een groot succes?! : http://t.co/0lm4iuBLoJ #studentensport @batavierenrace
N,313704751923613696,@PatrickLeijzer de @batavierenrace omdraaien.  Dat was ook toen ik kennis maakte met een bepaalde DSZ-medewerker die zei dat alles kon.
N,313707442187931649,"@Rob_Vaessen @Batavierenrace of je nu rent van Nijmegen naar Enschede of vice versa dat maakt niet zo veel uit leek me toen, dezelfde route"
N,314657745116753920,Vanavond is de laatste #Batavierenrace training bij #Aquila. Om 19:00 verzamelen bij het #OS en om 21:00 gezellig samen eten! Tot vanavond!
N,314698135408627712,Sta op tegen kanker! Contracten tussen #KWF en #Batavierenrace zijn getekend. Doneer op http://t.co/GXu7Pbrds7!
N,314700506780037120,RT @Batavierenrace: Sta op tegen kanker! Contracten tussen #KWF en #Batavierenrace zijn getekend. Doneer op http://t.co/GXu7Pbrds7!
N,314701574695948288,RT @Batavierenrace: Sta op tegen kanker! Contracten tussen #KWF en #Batavierenrace zijn getekend. Doneer op http://t.co/GXu7Pbrds7!
N,314716125504090113,"Terug van 6,5 km hardlopen in de zon, die batavierenrace komt sowieso wel goed! Cascaderun hopelijk ook :)"
N,314718211025281025,RT @ASAVAquila: Vanavond is de laatste #Batavierenrace training bij #Aquila. Om 19:00 verzamelen bij het #OS en om 21:00 gezellig samen  ...
N,314748658161709056,RT @Batavierenrace: Sta op tegen kanker! Contracten tussen #KWF en #Batavierenrace zijn getekend. Doneer op http://t.co/GXu7Pbrds7!
N,314819983240744960,RT @Batavierenrace: Sta op tegen kanker! Contracten tussen #KWF en #Batavierenrace zijn getekend. Doneer op http://t.co/GXu7Pbrds7!
N,314857071818448896,RT @Batavierenrace: Sta op tegen kanker! Contracten tussen #KWF en #Batavierenrace zijn getekend. Doneer op http://t.co/GXu7Pbrds7!
N,315038923367776256,"""Batavierenrace, loop en feest mee!"" geblgod op HAN Studentenweblog Sport en Bewegen http://t.co/0z9GBzdFIf #HANnl #HAN_SenB"
N,315039630057672704,"RT Hs. Arnhem Nijmegen: ""Batavierenrace, loop en feest mee!"" geblgod op HAN Studentenweblog Sport en Bewegen http://t.co/6JC30E2fJ9 #..."
N,315085644617625600,Gisteravond de 3e en laatste gezamenlijke Batatraining gehad. Een goede en enthousiaste groep! Op naar de #Roetersrun en de #Batavierenrace
N,315088605964021762,Loop jij mee in de Batavierenrace? Heb je je al aangemeld voor bata4life? Nu doen!  http://t.co/H8jXXciKdZ
N,315088667116965888,RT @UniTeamAdam: Gisteravond de 3e en laatste gezamenlijke Batatraining gehad. Een goede en enthousiaste groep! Op naar de #Roetersrun e ...
N,315089238490238978,Heb jij vroeger deelgenomen aan de Batavierenrace? Steun je oude team dan in hun actie voor bata4life! http://t.co/H8jXXciKdZ
N,315094889975123968,RT @alumniUT: Heb jij vroeger deelgenomen aan de Batavierenrace? Steun je oude team dan in hun actie voor bata4life! http://t.co/H8jXXciKdZ
N,315098544866488321,Heb jij vroeger deelgenomen aan de Batavierenrace? Steun je oude team dan in hun actie voor bata4life! PlsRT! http://t.co/H8jXXciKdZ
N,315098665310101504,Loop jij mee in de Batavierenrace? Heb je je al aangemeld voor bata4life? Nu doen! PlsRT http://t.co/H8jXXciKdZ
N,315160960274935811,@alumniUT: vroeger deelgenomen aan de Batavierenrace? Steun je oude team dan in hun actie voor bata4life! PlsRT! http://t.co/uhMZki8frO
N,315217420388282368,RT @UniTeamAdam: Gisteravond de 3e en laatste gezamenlijke Batatraining gehad. Een goede en enthousiaste groep! Op naar de #Roetersrun e ...
N,315468130589741057,"Jaac in training voor Batavierenrace, dus goede reden om samen de koud te  trotseren! #hardlopen #tegenwind #bikkelen"
N,315813013166882816,RT @alumniUT: Loop jij mee in de Batavierenrace? Heb je je al aangemeld voor bata4life? Nu doen! PlsRT http://t.co/H8jXXciKdZ
N,316133766491947008,Batavierenrace lanceert Bata4life.nl in de strijd tegen kanker! - Nieuwsbank (persbericht) (abonnement) http://t.co/je4EIAzxXZ
N,316216272784351234,27 april is alweer de 41e Batavierenrace. Heeft jouw team al een busje geregeld? In heel het land worden in rap... http://t.co/GaTrRF9KJu
N,316217155890847744,27 april is alweer de 41e #Batavierenrace. Heeft jouw team al een busje geregeld? In heel het land worden in rap... http://t.co/g1jE1u3g8K
N,316611423461572608,Sinds de @7Hloop voor het eerst weer hardgelopen voor het volgende project: midden in de nacht 9 km door Duitsland lopen #batavierenrace
N,316641453868736513,Batavierenrace lanceert Bata4life.nl in de strijd tegen #kanker! (via @G4Porg) - http://t.co/ME5dPV6lI8
N,316830499463122944,Nieuw artikel: ESN goes Batavierenrace http://t.co/AEMCLHtClj
N,316935324150419457,De Batavierenrace 2013 zal proberen zoveel mogelijk geld in te zamelen voor KWF Kankerbestrijding (@kwf_nl). http://t.co/ZgAKxvbOFw
N,316936454389501956,RT @UTwente: De Batavierenrace 2013 zal proberen zoveel mogelijk geld in te zamelen voor KWF Kankerbestrijding (@kwf_nl). http://t.co/Zg ...
N,316936774473621504,#ut De Batavierenrace 2013 zal proberen zoveel mogelijk geld in te zamelen ten bate...: D... http://t.co/hfFTzHVfTD  Fbook-prikbord-UT
N,316936815628128256,RT @UTwente: De Batavierenrace 2013 zal proberen zoveel mogelijk geld in te zamelen voor KWF Kankerbestrijding (@kwf_nl). http://t.co/Zg ...
N,316940189761163265,RT @UTwente: De Batavierenrace 2013 zal proberen zoveel mogelijk geld in te zamelen voor KWF Kankerbestrijding (@kwf_nl). http://t.co/Zg ...
N,316955095004770304,RT @UTwente: De Batavierenrace 2013 zal proberen zoveel mogelijk geld in te zamelen voor KWF Kankerbestrijding (@kwf_nl). http://t.co/Zg ...
N,316960605808492544,RT @UTwente: De Batavierenrace 2013 zal proberen zoveel mogelijk geld in te zamelen voor KWF Kankerbestrijding (@kwf_nl). http://t.co/Zg ...
N,316963896839770114,RT @UTwente: De Batavierenrace 2013 zal proberen zoveel mogelijk geld in te zamelen voor KWF Kankerbestrijding (@kwf_nl). http://t.co/Zg ...
N,316998181936312320,Liggen we op schema? @rdekinkelder @vheijmer #batavierenrace #winningteam
N,317268102532440064,RT @UTwente: De Batavierenrace 2013 zal proberen zoveel mogelijk geld in te zamelen voor KWF Kankerbestrijding (@kwf_nl). http://t.co/Zg ...
N,317563095448973312,Een leuk artikel ter promotie van de samenwerking tussen @batavierenrace en @kwf_nl Doneer nu! http://t.co/eP6pxgkqXh
N,317568259060813824,Alle lopers vd Batavierenrace: registreer je op bata4life en ga op jacht naar sponsoren voor KWF Kankerbestrijding! http://t.co/1qXYCdHOjt
N,317568347082469378,Alle lopers vd Batavierenrace: registreer je op bata4life en ga op jacht naar sponsoren voor KWF Kankerbestrijding! http://t.co/H8jXXciKdZ
N,317568458374123520,Alle lopers vd Batavierenrace: registreer je op bata4life en ga op jacht naar sponsoren voor KWF Kankerbestrijding! http://t.co/tZuHqPJ11y
N,317616455111806976,"@LigtenbergK Ergens in mei zou beter uitkomen, ik zit nu op een trainingsdieet voor de Batavierenrace! :)"
N,317635662507548672,Sponsor mijn zoon en Aloha tijdens de @Batavierenrace via http://t.co/mSOS8tqmLF
N,317635957010604034,Sponsor mijn zoon en Aloha tijdens de @Batavierenrace via http://t.co/mSOS8tqmLF
N,317636470284353536,Sponsor mijn zoon en Aloha tijdens de @Batavierenrace via http://t.co/mSOS8tqmLF en steun het @KWF_nl in hun strijd tegen kanker.
N,317645402008592384,Please RT: Sponsor mijn zoon en Aloha tijdens de @Batavierenrace via http://t.co/mSOS8tqmLF  en steun het @KWF_nl in hun strijd tegen kanker
N,317665182488862720,@joachimw @Titchener @cbokhove Boekelo! Batavierenrace 1982-1986! Trekt dt evenement de huizenprijzen niet gigantisch omhoog?
N,318003918149939200,Stop kanker. Steun het kankeronderzoek bij o.a. MESA+ en MIRA #UTwente. Steun #bata4life! #Batavierenrace http://t.co/X98Xg6v8EE
N,318145269105565698,RT @MauriceEssers: Stop kanker. Steun het kankeronderzoek bij o.a. MESA+ en MIRA #UTwente. Steun #bata4life! #Batavierenrace http://t.co ...
N,318308162333728768,"Lopers van de #batavierenrace kunnen zich dit jaar laten sponsoren voor #KWF Kankerbestrijding. Goed initiatief, #bata4life."
N,318685232662462465,T-shirt en korte broek aan en hardlopen maar! Moet nog wel wat gebeuren om m'n #Batavierenrace etappe goed te lopen!
N,318703821054435331,@frunning ik in de Batavierenrace. Mijn kennismaking met de edele hardloopsport. Daarvoor zwom ik.
N,318812575938772992,"Studieontwijkend gedrag van het maximale niveau: trainen voor de batavierenrace, terwijl ik een pesthekel aan hardlopen heb!"
N,319049465120059394,RT @ConcepTTwente: Het batavierenrace-team van ConcepT zoekt nog 2 mannen en 2 vrouwen om het team compleet te maken. Loop jij al mee?
N,319053595830009856,Alle deelnemers aan de #Roetersrun heel veel succes gewenst! Op naar het #UniTeamAdam en de #Batavierenrace! @SportraadSSA @ASAVAquila
N,319055012774957056,RT @UniTeamAdam: Alle deelnemers aan de #Roetersrun heel veel succes gewenst! Op naar het #UniTeamAdam en de #Batavierenrace! @Sportraad ...
N,319055527625756672,RT @UniTeamAdam: Alle deelnemers aan de #Roetersrun heel veel succes gewenst! Op naar het #UniTeamAdam en de #Batavierenrace! @Sportraad ...
N,319065041989152768,Etappes nachtploeg van 41e Batavierenrace fors veranderd. Nu 2 lange etappes van 10km. Captain Josje heeft nu wat  aanpassingsprobleempjes.
N,319078864624160768,RT @UniTeamAdam: Alle deelnemers aan de #Roetersrun heel veel succes gewenst! Op naar het #UniTeamAdam en de #Batavierenrace! @Sportraad ...
N,319082032401637380,RT @UniTeamAdam: Alle deelnemers aan de #Roetersrun heel veel succes gewenst! Op naar het #UniTeamAdam en de #Batavierenrace! @Sportraad ...
N,319105714343780352,Tijdens de batavierenrace mag ik de herstart lopen van Ulft naar.... Kramp.. Hopelijk is de plaatsnaam geen voorbode voor de race zelf!
N,319126145931022336,Vergeet je niet op te geven voor batavierenrace! Een etappe lopen en dan heerlijk genieten van een megafeest in Enschede
N,319126866734743552,JAWS bereidt zich vanavond voor op de Batavierenrace. De Roetersrun op het program. Vijf kilometer hollen. Moet kunnen.
N,319358189198000128,Voor de 41e batavierenrace (26-04 t/m 28-04) zijn wij nog steeds op zoek naar drie gezellige mensen die ons team... http://t.co/1KbQ25rQCz
N,319404032215097344,Harambee wil graag 5000 euro ophalen voor @kwf_nl. Hoeveel wil  jouw team binnenhalen via http://t.co/GXu7Pbrds7? #batavierenrace
N,319415486901272576,Het is al bijna zo ver: de Batavierenrace 2013. Ze zoeken nog steeds vrijwilligers. Dus heb je niets te doen... http://t.co/71UdaOAsrd
N,319437068935757826,"7,7 km in 42:12, bijna klaar voor de #batavierenrace"
N,319472566135840768,De selectie is geweest en de opstelling is gemaakt. We hebben een sterk team! Lopers worden vanavond op de hoogte gebracht. #Batavierenrace
N,319474750864896001,RT @UniTeamAdam: De selectie is geweest en de opstelling is gemaakt. We hebben een sterk team! Lopers worden vanavond op de hoogte gebra ...
N,319506573909168128,RT @UniTeamAdam: De selectie is geweest en de opstelling is gemaakt. We hebben een sterk team! Lopers worden vanavond op de hoogte gebra ...
N,319527545798279168,Delftse Hout is echt een heerlijk gebied om hard te lopen! #trainen #Batavierenrace
N,319528199358922752,RT @UniTeamAdam: De selectie is geweest en de opstelling is gemaakt. We hebben een sterk team! Lopers worden vanavond op de hoogte gebra ...
N,319739519765213184,"Hey mensen, Zijn er nog sportievelingen onder jullie? De Batavierenrace is een jaarlijks terugkerende... http://t.co/WwK6CxGQU3"
N,319831055039356928,"@FloLuitse thanks babe! It went great! I am ready for the Batavierenrace, bring it on!"
N,319842169299013632,Filmpje: Campusloop als training voor Bata-race: Het UT/Saxion-team bereidt zich voor op de Batavierenrace. He... http://t.co/eKbHqxyMlc
N,320069574882115584,RT @MauriceEssers: Stop kanker. Steun het kankeronderzoek bij o.a. MESA+ en MIRA #UTwente. Steun #bata4life! #Batavierenrace http://t.co ...
N,320257804717940737,"Hardlopen zit er weer op, laat die Batavierenrace maar komen! #zinin"
N,320276025948917760,RT @MauriceEssers: Stop kanker. Steun het kankeronderzoek bij o.a. MESA+ en MIRA #UTwente. Steun #bata4life! #Batavierenrace http://t.co ...
N,320304946086039553,RT @MauriceEssers: Stop kanker. Steun het kankeronderzoek bij o.a. MESA+ en MIRA #UTwente. Steun #bata4life! #Batavierenrace http://t.co ...
N,320527675745783808,Laat die Batavierenrace maar komen!! #nieuweschoenen http://t.co/tZ3MZBbVYu
N,320580026355556352,"Chaaaaaau, por fin la vuelta #Bata13 "
N,320584210870063104,"RT @LiooCasali: Chaaaaaau, por fin la vuelta #Bata13 "
N,320904039745335296,Volgende jaar doet #ZHTC mee met #ekiden sportief evenement met lekker weer. nu eerst #batavierenrace #Windesheim
N,321557697633869824,Steun @AEGEE_Utrecht met hun fundraising voor #KWF-Kankerbestrijding tijdens de #Batavierenrace. Ga naar http://t.co/RQmnTAfGhu en doneer!
N,321562467656400896,In dit kakelverse nummer van UT-Nieuws ook vijf pagina's over de @Batavierenrace!
N,321563660378062850,RT @MaaikePlatvoet: In dit kakelverse nummer van UT-Nieuws ook vijf pagina's over de @Batavierenrace!
N,321587658553954304,"Bam. 10,6 km met een gemiddelde snelheid van 11,9 km/h. Laat die #Batavierenrace maar komen! #hardlooptweet"
N,321625501930254337,Op 27 april loop ik de Batavierenrace. Je kunt mij en mijn team (Donders Devils) sponsoren! http://t.co/a4L5n0gde8
N,321909253113802752,Namens F.C. Sopha: 26-27-28 april vindt de Batavierenrace weer plaats. Voor het geval jullie niet weten wat dit... http://t.co/SfjmcZCuTW
N,321942225720328192,@DiederikJekel Studenten lopen Batavierenrace voor KWF Kankerbestrijding. Zou je bata4life.nl willen promoten? Onderzoek naar kanker!
